index,Customer_ID,frequency,recency,T,monetary_value,expected_purchases_3_months,cltv,cltv_segment,expected_purchases_1_month,expected_purchases_6_months,expected_average_profit,purchase_risk
20,12373,2.0,362.0,673.0,71.60000000000001,0.2718876204477457,20.736272988024524,Medium,,,,True
21,12374,2.0,563.0,588.0,111.6,0.35484868885272947,41.853309647154404,High,,,,True
22,12375,2.0,96.0,98.0,26.24,1.5023630773494183,43.57886684507241,High,,,,False
23,12376,1.0,28.0,417.0,40.85,0.12060563224547707,5.9058620378517555,Low,,,,True
24,12377,3.0,274.0,589.0,105.21,0.36502430047182216,39.59138856831285,High,,,,True
25,12378,1.0,433.0,562.0,656.44,0.21693702065301673,159.10324515136284,VIP,,,,True
26,12379,4.0,453.0,534.0,44.1775,0.6784759374870647,30.82697964401016,Medium,,,,True
27,12380,9.0,641.0,662.0,123.48222222222223,1.1948116015199166,146.9867877489451,VIP,,,,False
28,12381,5.0,115.0,119.0,34.344,2.873956718901442,100.95861663324814,VIP,,,,False
29,12383,5.0,168.0,352.0,52.065999999999995,0.7485311181778911,39.61371776640985,High,,,,True
30,12384,2.0,93.0,121.0,59.07,1.271483147651292,80.37929389820104,High,,,,False
31,12386,1.0,29.0,366.0,2.1,0.15364505222483857,0.9040520555501945,Low,,,,True
32,12388,7.0,567.0,582.0,48.712857142857146,1.0643032657008236,52.184464365510294,High,,,,False
33,12389,2.0,253.0,655.0,57.23,0.23271291895918458,14.26409074262337,Medium,,,,True
34,12391,5.0,641.0,662.0,159.93800000000002,0.694472396160921,111.97377439824885,VIP,,,,True
35,12393,6.0,356.0,428.0,39.233333333333334,1.1811668745798427,46.973357610636654,High,,,,False
36,12394,1.0,154.0,217.0,27.69,0.48953950159933074,16.809514355871084,Medium,,,,True
37,12395,16.0,587.0,602.0,46.625625,2.2612863375943673,104.5783963557549,VIP,,,,False
38,12397,1.0,100.0,135.0,189.51,0.7093910725655591,152.00059182369387,VIP,,,,True
39,12399,6.0,525.0,644.0,32.38666666666666,0.8086715031518251,26.62223588248017,Medium,,,,True
40,12402,6.0,347.0,670.0,34.69166666666667,0.42690573627564954,15.038213174461266,Medium,,,,True
41,12403,1.0,472.0,521.0,53.400000000000006,0.2380327260546998,14.977413470009566,Medium,,,,True
42,12406,6.0,675.0,697.0,68.335,0.7814460871930005,53.81946388174577,High,,,,True
43,12407,4.0,215.0,264.0,53.97,1.2475503187343098,69.02676553668883,High,,,,False
44,12408,11.0,466.0,498.0,45.096363636363634,1.8627049949273593,83.78255528829307,VIP,,,,False
45,12409,7.0,487.0,565.0,86.2,1.0673858361186237,92.2372069989038,VIP,,,,False
46,12410,2.0,201.0,502.0,88.485,0.3101873867232697,29.114882649930856,Medium,,,,True
47,12412,7.0,465.0,539.0,37.870000000000005,1.114619622026646,42.59973721111702,High,,,,False
48,12413,4.0,336.0,402.0,52.5725,0.8728757706656569,47.06287686750454,High,,,,True
49,12414,3.0,246.0,463.0,51.419999999999995,0.5093251681158381,27.282076466075594,Medium,,,,True
50,12415,24.0,503.0,527.0,121.05958333333332,3.7668472331733076,449.76597243258817,VIP,,,,False
51,12417,26.0,730.0,733.0,77.42538461538462,3.0324322480298616,231.59319197660545,VIP,,,,False
52,12418,4.0,518.0,630.0,66.7425,0.5789507241852035,39.50246816287902,High,,,,True
53,12419,1.0,28.0,413.0,67.6,0.12272427378439639,9.659691971076544,Low,,,,True
54,12421,6.0,490.0,505.0,46.248333333333335,1.0499120268505298,49.118994842658424,High,,,,False
55,12422,13.0,626.0,721.0,218.33615384615385,1.5088979861305032,326.30667100478536,VIP,,,,False
56,12423,10.0,465.0,465.0,42.414,1.8276310503845081,77.48355925435622,High,,,,False
57,12424,5.0,570.0,732.0,42.480000000000004,0.6013130526574211,26.034056495786054,Medium,,,,True
58,12425,2.0,370.0,448.0,50.86,0.44436029206857536,24.28789806643418,Medium,,,,True
59,12426,2.0,468.0,662.0,70.495,0.30150402099191187,22.647917490293455,Medium,,,,True
60,12427,4.0,360.0,371.0,27.98,0.9589894417483983,27.88050553134627,Medium,,,,True
61,12428,9.0,258.0,283.0,60.57222222222222,2.513141871709832,152.11359994179907,VIP,,,,False
62,12429,6.0,537.0,546.0,70.01833333333333,0.9798311777199655,69.13253422015924,High,,,,True
63,12431,28.0,658.0,693.0,46.30428571428571,3.3966648550233574,155.22579984592662,VIP,,,,False
64,12432,2.0,130.0,172.0,395.89,0.9785489860186624,405.3062451078535,VIP,,,,True
65,12433,8.0,476.0,476.0,156.9975,1.450473246861547,227.17540858965583,VIP,,,,False
66,12434,4.0,297.0,381.0,49.5325,0.9003530368196367,45.77936268445201,High,,,,True
67,12435,5.0,658.0,737.0,83.112,0.6205828750721295,52.18733546440692,High,,,,True
68,12437,39.0,736.0,737.0,49.041282051282046,4.495576919955057,217.15691416153115,VIP,,,,False
69,12438,1.0,126.0,140.0,213.07,0.7058642737496439,169.73592293603622,VIP,,,,True
70,12439,1.0,43.0,725.0,9.24,0.05007364922672929,0.6921379697429467,Low,,,,True
71,12440,2.0,260.0,717.0,47.115,0.2027329192335998,10.28974470806832,Low,,,,True
72,12444,4.0,150.0,171.0,161.4425,1.7896874298879037,293.3450999955894,VIP,,,,False
73,12445,2.0,398.0,420.0,18.1,0.4799153310059049,9.849259806804643,Low,,,,True
74,12449,5.0,416.0,438.0,144.738,1.0079066385637911,147.12937858136553,VIP,,,,False
75,12450,6.0,318.0,474.0,11.731666666666667,0.9561719381359556,11.727102861135599,Medium,,,,True
76,12451,8.0,519.0,529.0,123.95375,1.315882915445288,162.82747603225735,VIP,,,,False
77,12454,6.0,629.0,682.0,92.57833333333333,0.7914537415619902,73.69751221506888,High,,,,True
78,12455,9.0,648.0,721.0,48.86888888888889,1.0874232157075743,53.17402088988938,High,,,,False
79,12456,3.0,210.0,254.0,96.60333333333334,1.0097665930074893,100.65527058233144,VIP,,,,False
80,12457,10.0,377.0,435.0,38.077000000000005,1.881072852237409,71.65565824026966,High,,,,False
81,12458,3.0,416.0,487.0,88.18666666666667,0.5769385488856444,52.552764920229436,High,,,,True
82,12461,1.0,60.0,154.0,40.0,0.5847523061337968,28.083132308574726,Medium,,,,True
83,12462,3.0,301.0,303.0,49.49666666666666,0.8925883099399462,46.0602899485841,High,,,,True
84,12463,5.0,195.0,241.0,41.378,1.6348203477356655,68.9739671569066,High,,,,False
85,12464,6.0,299.0,309.0,46.449999999999996,1.6158917987067007,75.92505594985084,High,,,,False
86,12465,2.0,162.0,169.0,31.85,1.0213566850252893,35.596007127359385,High,,,,False
87,12467,1.0,37.0,423.0,14.559999999999999,0.13123270234960782,2.5902317787942666,Low,,,,True
88,12468,9.0,546.0,689.0,50.35111111111111,1.067124336795073,53.752774862793714,High,,,,False
89,12469,1.0,14.0,536.0,215.2,0.058648238275558165,14.240855429187974,Medium,,,,True
90,12471,90.0,735.0,737.0,55.70766666666666,10.290144676100326,563.0762382078295,VIP,,,,False
91,12472,36.0,700.0,730.0,63.900000000000006,4.151047779454858,261.2601626178177,VIP,,,,False
92,12473,4.0,162.0,191.0,582.9849999999999,1.6344789235429034,963.9853710249204,VIP,,,,False
93,12474,45.0,649.0,666.0,50.047333333333334,5.660451490791607,278.85237195795906,VIP,,,,False
94,12475,1.0,356.0,409.0,105.88,0.2940641542675816,35.66186330944986,High,,,,True
95,12476,25.0,500.0,501.0,90.94879999999999,4.1378998411138594,371.2217683580469,VIP,,,,False
96,12477,11.0,601.0,623.0,182.68727272727273,1.5271552738828538,276.9237642156826,VIP,,,,False
97,12479,2.0,8.0,11.0,4.35,3.5225410881443033,21.828433699044304,Medium,,,,False
98,12480,7.0,479.0,507.0,102.47857142857143,1.2013293348954939,123.31356741087144,VIP,,,,False
99,12481,15.0,585.0,607.0,94.762,2.1046439281610536,197.51951813886748,VIP,,,,False
100,12482,6.0,204.0,653.0,623.9616666666667,0.05055295696549938,31.572172925145352,Medium,,,,True
101,12483,21.0,660.0,677.0,45.24619047619048,2.6417626276289994,118.24128804411671,VIP,,,,False
102,12484,15.0,704.0,736.0,99.69266666666665,1.7585293655434133,173.6039862372229,VIP,,,,False
103,12488,2.0,66.0,75.0,53.04,1.7563087840653158,99.99564939724029,VIP,,,,False
104,12490,21.0,733.0,738.0,60.08714285714285,2.4451318549978023,145.21682748512825,VIP,,,,False
105,12492,2.0,340.0,403.0,33.474999999999994,0.4898858244293418,17.902115809161817,Medium,,,,True
106,12493,2.0,32.0,197.0,25.35,0.5006571387976215,14.057585179840732,Medium,,,,True
107,12494,14.0,567.0,576.0,29.967142857142854,2.072929517765392,61.885925954611835,High,,,,False
108,12495,1.0,6.0,640.0,17.0,0.03337366394533233,0.7492493415069914,Low,,,,True
109,12497,3.0,601.0,682.0,35.64333333333334,0.42618484643153626,15.966184370259104,Medium,,,,True
110,12498,1.0,36.0,57.0,34.35,1.207272536231104,50.39881490366995,High,,,,False
111,12500,20.0,650.0,673.0,35.0115,2.528712180200197,87.70921763921393,VIP,,,,False
112,12501,1.0,21.0,336.0,27.83,0.160416391826611,5.533135203939614,Low,,,,True
113,12502,4.0,214.0,309.0,194.85999999999999,1.0422717084124482,206.01930237127607,VIP,,,,False
114,12503,1.0,247.0,584.0,1126.0,0.18190484645109345,228.3784822420635,VIP,,,,True
115,12504,4.0,578.0,596.0,40.8625,0.6271782393650577,26.39578357022171,Medium,,,,True
116,12505,2.0,107.0,408.0,11.45,0.2834342642274981,3.85293296063075,Low,,,,True
117,12507,3.0,450.0,584.0,35.45666666666667,0.47858053432919445,17.837989869203685,Medium,,,,True
118,12508,1.0,3.0,29.0,34.26,1.559801091172297,64.96179171072362,High,,,,False
119,12510,9.0,593.0,735.0,365.20000000000005,1.0174256206956598,369.47296808425625,VIP,,,,False
120,12511,1.0,14.0,428.0,17.0,0.09222629390818374,2.0705370226336184,Low,,,,True
121,12513,1.0,28.0,112.0,4.25,0.7050368151649921,5.834223675593895,Low,,,,True
122,12514,1.0,374.0,641.0,168.14,0.18194442322722576,34.65925975155059,High,,,,True
123,12516,3.0,522.0,599.0,38.45666666666667,0.4795032807421273,19.340499708591274,Medium,,,,True
124,12517,3.0,162.0,190.0,124.90666666666665,1.282423734058997,164.88217585042355,VIP,,,,False
125,12518,4.0,110.0,110.0,75.16,2.492546481045762,191.28047361338443,VIP,,,,False
126,12519,2.0,413.0,476.0,29.595000000000002,0.42410974598483747,13.783715560954203,Medium,,,,True
127,12520,5.0,194.0,273.0,67.724,1.411632443163027,96.90197120111581,VIP,,,,False
128,12522,1.0,12.0,51.0,27.87,1.2038549264179925,41.58188945844313,High,,,,False
129,12523,29.0,736.0,737.0,41.03241379310345,3.359021695484957,136.0383153842827,VIP,,,,False
130,12524,16.0,660.0,669.0,46.13625,2.0552777514070137,94.05739590630544,VIP,,,,False
131,12525,6.0,244.0,735.0,42.76833333333334,0.05667155128808744,2.4540588877840195,Low,,,,True
132,12526,2.0,94.0,94.0,81.67,1.5456419672868242,134.1132413331385,VIP,,,,False
133,12527,4.0,448.0,529.0,15.307500000000001,0.6840684570288804,11.129987499771426,Low,,,,True
134,12528,7.0,303.0,312.0,55.18142857142857,1.8481198283441804,102.53984876367213,VIP,,,,False
135,12529,1.0,6.0,528.0,4.7,0.05078062590566571,0.4455872181569829,Low,,,,True
136,12530,10.0,583.0,642.0,51.487,1.3403155779843416,68.88745763910802,High,,,,False
137,12531,2.0,672.0,686.0,40.73,0.3087433406773438,13.61628541914272,Medium,,,,True
138,12533,4.0,120.0,738.0,39.897499999999994,0.015417160427541312,0.6338221288219859,Low,,,,True
139,12535,1.0,95.0,186.0,80.95,0.526234209666265,49.233092548944384,High,,,,True
140,12536,2.0,52.0,59.0,6253.205,2.008586753582062,13092.170709822649,VIP,,,,False
141,12538,1.0,349.0,378.0,76.51,0.3175834270863285,28.143438560280575,Medium,,,,True
142,12539,5.0,694.0,716.0,587.71,0.6458844734918192,381.5646471650805,VIP,,,,True
143,12540,32.0,713.0,732.0,93.860625,3.708170510750324,342.84337278736746,VIP,,,,False
144,12541,2.0,251.0,280.0,66.69,0.6764311592174933,48.13081421159347,High,,,,True
145,12542,3.0,156.0,640.0,20.66,0.12403774708615782,2.7500770657731173,Low,,,,True
146,12544,1.0,7.0,36.0,4.25,1.4332278834831982,11.860871413530642,Medium,,,,False
147,12545,1.0,184.0,259.0,85.94,0.42321143445689485,41.9419434016004,High,,,,True
148,12546,2.0,31.0,77.0,46.120000000000005,1.5796509306080422,78.54631340144994,High,,,,False
149,12547,2.0,303.0,500.0,31.8,0.3746249360425638,13.03614357738391,Medium,,,,True
150,12549,4.0,122.0,697.0,11.18,0.021812924027590396,0.26394643543122454,Low,,,,True
151,12552,1.0,1.0,39.0,40.0,1.334736100409943,64.1070516015476,High,,,,False
152,12553,15.0,415.0,423.0,47.518,2.9240757799433825,137.91622251138799,VIP,,,,False
153,12556,1.0,101.0,151.0,141.4,0.6448568844696247,103.67594666107706,VIP,,,,True
154,12557,7.0,706.0,722.0,15.434285714285712,0.8728194324889891,13.830550329932361,Medium,,,,True
155,12558,1.0,6.0,7.0,13.75,2.282338469944381,43.001019719913565,High,,,,False
156,12559,1.0,9.0,319.0,14.85,0.14533512421440825,2.915476708312827,Low,,,,True
157,12560,3.0,138.0,143.0,42.470000000000006,1.6127207375884962,71.65849740897615,High,,,,False
158,12562,8.0,427.0,435.0,76.86749999999999,1.5687236506724147,120.61340492987927,VIP,,,,False
159,12565,1.0,7.0,288.0,2.95,0.16758089270340223,1.1444407389032532,Low,,,,True
160,12566,1.0,14.0,86.0,4.95,0.8290316497428686,7.505694733805709,Low,,,,True
161,12567,14.0,644.0,666.0,136.57785714285714,1.8091890672341957,244.71304913653614,VIP,,,,False
162,12569,26.0,250.0,252.0,39.29076923076923,7.790140539267071,302.392112370817,VIP,,,,False
163,12571,1.0,82.0,121.0,23.8,0.75933618563273,22.790101281561757,Medium,,,,True
164,12572,2.0,43.0,51.0,63.730000000000004,2.15744880068848,146.8716934566674,VIP,,,,False
165,12573,4.0,238.0,465.0,59.09,0.581626815267016,35.18898149559172,High,,,,True
166,12575,1.0,69.0,526.0,52.59,0.12035772059958276,7.464711227423288,Low,,,,True
167,12576,10.0,491.0,526.0,29.032999999999998,1.618999933105312,47.145624507355386,High,,,,False
168,12577,4.0,701.0,736.0,124.0775,0.514893925396032,64.95484532532593,High,,,,True
169,12578,6.0,422.0,443.0,76.20666666666666,1.1779555333384415,90.40205038798813,VIP,,,,False
170,12579,1.0,5.0,78.0,1.95,0.8479850637683102,4.848567512393823,Low,,,,True
171,12580,1.0,330.0,576.0,62.58,0.20011925054276578,14.634354507587261,Medium,,,,True
172,12582,3.0,339.0,577.0,71.18333333333334,0.4380297328420924,32.298149699156625,Medium,,,,True
173,12583,30.0,731.0,733.0,44.85633333333333,3.489773984017569,154.43606591587945,VIP,,,,False
174,12584,14.0,277.0,280.0,56.92214285714285,3.910618853124356,220.97579403871924,VIP,,,,False
175,12585,3.0,117.0,351.0,51.839999999999996,0.44355351645065144,23.94939032481029,Medium,,,,True
176,12586,4.0,706.0,723.0,103.3675,0.5251771832546943,55.26453236332951,High,,,,True
177,12588,3.0,558.0,597.0,86.29,0.48612677949775546,43.33952198581813,High,,,,True
178,12589,5.0,661.0,689.0,538.624,0.6684396733840134,361.9440929925036,VIP,,,,True
179,12590,3.0,416.0,606.0,241.20333333333338,0.44714709489881144,110.55968658431111,VIP,,,,True
180,12591,2.0,91.0,408.0,74.3,0.24624899275554826,19.473961055597258,Medium,,,,True
181,12592,2.0,427.0,519.0,29.799999999999997,0.38892600753572004,12.723271568651164,Medium,,,,True
182,12593,2.0,110.0,218.0,8.55,0.7410138246811759,7.834216383321481,Low,,,,True
183,12594,14.0,609.0,646.0,41.56714285714286,1.8515307462807828,76.51130404630555,High,,,,False
184,12596,1.0,191.0,242.0,55.57,0.45453796455045903,29.697908894518783,Medium,,,,True
185,12597,4.0,249.0,268.0,179.94,1.2589956031618608,229.88247655201425,VIP,,,,False
186,12598,12.0,639.0,648.0,41.4375,1.6051691120529588,66.2794949275962,High,,,,False
187,12599,12.0,548.0,577.0,26.308333333333334,1.7753037693575169,46.7113457835449,High,,,,False
188,12600,23.0,704.0,732.0,34.65695652173913,2.676867092075284,91.7857017736615,VIP,,,,False
189,12601,6.0,215.0,404.0,31.635,0.7963392463948243,25.618007100200906,Medium,,,,True
190,12604,1.0,182.0,261.0,8.16,0.4192919712682959,5.292345143066743,Low,,,,True
191,12605,4.0,93.0,458.0,32.065,0.07702743745498364,2.5572632369079864,Low,,,,True
192,12607,1.0,2.0,60.0,217.93,1.0204324317357032,250.90648781870468,VIP,,,,False
193,12609,8.0,641.0,719.0,80.315,0.975047839118071,78.31160694791622,High,,,,True
194,12610,6.0,104.0,126.0,47.031666666666666,3.189988462950921,151.7492193449425,VIP,,,,False
195,12612,1.0,17.0,74.0,9.9,0.9511491876120599,13.84670261230304,Medium,,,,True
196,12613,10.0,694.0,725.0,86.35,1.2109824341173203,104.12442221797826,VIP,,,,False
197,12615,9.0,736.0,738.0,98.24333333333334,1.0842478184529811,106.19994870113602,VIP,,,,False
198,12616,6.0,303.0,388.0,25.150000000000002,1.2614861738115717,32.400274980355334,Medium,,,,False
199,12619,12.0,544.0,560.0,85.88083333333333,1.8313401839379302,156.20538374927003,VIP,,,,False
200,12620,2.0,190.0,204.0,60.405,0.8799858876150742,56.852468013147615,High,,,,True
201,12621,40.0,667.0,668.0,57.987,5.049285364669165,288.28899581298475,VIP,,,,False
202,12623,6.0,420.0,696.0,64.825,0.5767288496599741,37.69580191559542,High,,,,True
203,12624,1.0,71.0,177.0,75.87,0.5246651559906494,46.12288682037935,High,,,,True
204,12625,4.0,385.0,596.0,81.9575,0.5548232895361283,46.38425395584806,High,,,,True
205,12626,12.0,303.0,326.0,56.333333333333336,2.935916103421215,164.53225019001383,VIP,,,,False
206,12627,6.0,130.0,140.0,90.03166666666668,3.0109105118456196,272.71629724904255,VIP,,,,False
207,12628,3.0,60.0,64.0,32.699999999999996,2.692055183778863,92.77682594959674,VIP,,,,False
208,12629,1.0,38.0,423.0,91.06,0.13269579062735531,13.905796268313045,Medium,,,,True
209,12630,1.0,34.0,43.0,133.97,1.4092116778523287,214.9385826307037,VIP,,,,False
210,12631,5.0,636.0,693.0,93.912,0.6604347728377432,62.70070363986332,High,,,,True
211,12632,2.0,44.0,564.0,31.645,0.04756070635593425,1.647322785313534,Low,,,,True
212,12633,9.0,467.0,525.0,67.63,1.4520966339147432,98.07046706457481,VIP,,,,False
213,12634,1.0,13.0,548.0,130.0,0.05486209533876721,8.124463183346752,Low,,,,True
214,12635,3.0,367.0,456.0,122.64333333333333,0.6052265647851472,76.41329480412341,High,,,,True
215,12637,11.0,476.0,543.0,132.95636363636365,1.6890071324740508,223.03274266026477,VIP,,,,False
216,12638,1.0,606.0,639.0,99.84,0.19869080604676737,22.761039130601855,Medium,,,,True
217,12639,2.0,389.0,627.0,107.08500000000001,0.30595526196352874,34.64705037654439,High,,,,True
218,12640,2.0,58.0,81.0,54.715,1.6443880740094885,96.49321552494591,VIP,,,,False
219,12642,2.0,82.0,107.0,53.735,1.3835642427038002,79.77364289911905,High,,,,False
220,12643,11.0,483.0,611.0,32.22818181818182,1.4054663799276703,45.292770211051035,High,,,,False
221,12644,5.0,565.0,694.0,56.157999999999994,0.6416535946301822,36.593215382865154,High,,,,True
222,12645,9.0,635.0,668.0,40.81777777777778,1.1815255586314615,48.32574403291801,High,,,,False
223,12646,1.0,45.0,49.0,42.71,1.3380304667867786,68.2965920225072,High,,,,False
224,12647,37.0,673.0,695.0,65.59324324324324,4.479857170709896,289.379884065744,VIP,,,,False
225,12648,4.0,547.0,701.0,52.6475,0.5169640917870302,27.91185279405618,Medium,,,,True
226,12649,8.0,589.0,696.0,35.815,0.9881712708275266,35.60905626383876,High,,,,True
227,12651,4.0,131.0,465.0,14.1625,0.18308168909923309,2.76702952708244,Low,,,,True
228,12652,2.0,112.0,434.0,72.25999999999999,0.26057616574893744,20.053049292231858,Medium,,,,True
229,12653,2.0,378.0,526.0,55.705,0.37416268327731256,22.339826628906955,Medium,,,,True
230,12654,3.0,285.0,295.0,43.126666666666665,0.9102859689649029,41.055526947469815,High,,,,True
231,12656,11.0,545.0,562.0,72.0409090909091,1.6796273627395881,120.39784246734756,VIP,,,,False
232,12657,2.0,67.0,78.0,75.38,1.7123772760696214,137.35832704564575,VIP,,,,False
233,12662,20.0,617.0,617.0,62.329499999999996,2.7539124765624274,169.71306703130892,VIP,,,,False
234,12663,2.0,44.0,668.0,13.225,0.027983331698455932,0.4321470934653851,Low,,,,True
235,12664,10.0,718.0,726.0,47.903,1.2150072668517435,58.126727943367094,High,,,,False
236,12665,4.0,345.0,669.0,13.45,0.40779830776827836,5.869719067445226,Low,,,,True
237,12666,1.0,35.0,394.0,8.06,0.14517635046119248,1.8162551593837235,Low,,,,True
238,12668,11.0,670.0,677.0,144.98545454545453,1.4193563420131805,204.34438837697337,VIP,,,,False
239,12669,2.0,106.0,256.0,1183.745,0.6002360563669248,741.3700216395555,VIP,,,,True
240,12670,7.0,656.0,666.0,53.894285714285715,0.9414959641991407,51.0275108517904,High,,,,True
241,12672,2.0,266.0,595.0,25.025,0.2800029266660551,7.7668095947675475,Low,,,,True
242,12673,2.0,396.0,401.0,61.495000000000005,0.5023423531239007,33.02390864496504,Medium,,,,True
243,12674,6.0,196.0,207.0,33.87,2.2417002011533755,77.12780977554665,High,,,,False
244,12675,3.0,25.0,578.0,12.15,0.0062842027309763905,0.08474951172595778,Low,,,,True
245,12676,8.0,459.0,483.0,56.1,1.4222953470621589,79.96259842041579,High,,,,False
246,12677,2.0,177.0,732.0,42.575,0.1330104735947111,6.121757877430484,Low,,,,True
247,12678,19.0,659.0,701.0,92.8378947368421,2.300664685426042,211.08588514640348,VIP,,,,False
248,12679,7.0,231.0,283.0,11.444285714285714,1.9352773550347735,22.966679937105532,Medium,,,,False
249,12680,3.0,113.0,113.0,51.28,1.9088946549180719,101.98470139559532,VIP,,,,False
250,12681,52.0,712.0,726.0,81.31230769230768,6.037276973771209,482.72233010042487,VIP,,,,False
251,12682,48.0,735.0,738.0,73.64166666666667,5.509708883262726,399.11574251307707,VIP,,,,False
252,12683,22.0,722.0,726.0,64.02318181818181,2.598303821748785,164.33669493262687,VIP,,,,False
253,12684,6.0,206.0,213.0,34.81333333333333,2.196737549308343,77.65320387604771,High,,,,False
254,12685,5.0,65.0,93.0,80.774,3.2309227294910494,264.1418651562033,VIP,,,,False
255,12689,1.0,102.0,127.0,112.5,0.7479157362321623,96.21240581671525,VIP,,,,True
256,12691,6.0,392.0,420.0,26.85833333333333,1.2314406190534375,33.732369910024346,Medium,,,,False
257,12693,10.0,402.0,522.0,30.106,1.4678204448208547,44.305779226435945,High,,,,False
258,12694,3.0,351.0,421.0,48.77,0.6544668732715792,33.28666333453344,Medium,,,,True
259,12695,6.0,658.0,665.0,34.205000000000005,0.8183606785810511,28.42934369330412,Medium,,,,True
260,12696,2.0,248.0,682.0,80.695,0.2137849406034735,18.33087498280624,Medium,,,,True
261,12697,4.0,148.0,169.0,31.105,1.8054148330794733,58.19040088640292,High,,,,False
262,12700,3.0,208.0,215.0,195.0566666666667,1.1811089466428986,236.4194177819192,VIP,,,,False
263,12701,5.0,554.0,633.0,69.704,0.7117543455406065,50.27215339571034,High,,,,True
264,12703,5.0,620.0,684.0,31.560000000000002,0.6670549671038789,21.566281724468954,Medium,,,,True
265,12704,6.0,162.0,169.0,95.76166666666667,2.6279892594935106,253.09048571403113,VIP,,,,False
266,12705,18.0,721.0,736.0,90.21555555555555,2.1061945351469396,187.87922429191497,VIP,,,,False
267,12708,28.0,692.0,721.0,45.605000000000004,3.286740120703792,147.93937261329359,VIP,,,,False
268,12709,49.0,727.0,730.0,41.380204081632655,5.680482199955347,231.3629477249617,VIP,,,,False
269,12710,3.0,105.0,201.0,32.660000000000004,1.0796819574709797,37.16263554225114,High,,,,False
270,12711,1.0,65.0,676.0,79.95,0.07366938832740044,6.810030999217547,Low,,,,True
271,12712,27.0,708.0,730.0,51.6037037037037,3.1445318609287987,160.14761170801512,VIP,,,,False
272,12714,11.0,726.0,735.0,148.18363636363637,1.3147880737946565,193.456454058274,VIP,,,,False
273,12716,1.0,130.0,133.0,79.64,0.7383148386637807,68.00074235648303,High,,,,True
274,12717,2.0,439.0,590.0,153.425,0.339340334508724,54.81273412263755,High,,,,True
275,12719,2.0,60.0,65.0,43.25,1.9126825233210705,89.38648599702721,VIP,,,,False
276,12720,33.0,504.0,506.0,38.18363636363636,5.383664398941614,202.76874856881193,VIP,,,,False
277,12721,9.0,440.0,471.0,73.12333333333333,1.6199142407369616,118.24495729137561,VIP,,,,False
278,12722,5.0,65.0,150.0,35.524,1.6799066584832667,61.0028232893467,High,,,,False
279,12723,2.0,62.0,65.0,53.665000000000006,1.9172710332640648,110.40975876813992,VIP,,,,False
280,12724,6.0,530.0,535.0,54.64666666666667,0.9989426504891065,55.12444112129095,High,,,,True
281,12725,3.0,213.0,584.0,153.6,0.27995265177053597,44.19018685200458,High,,,,True
282,12726,10.0,596.0,624.0,36.463,1.390810642256681,50.75249730206033,High,,,,False
283,12727,9.0,644.0,654.0,64.89111111111112,1.2109892285459547,78.4913299695585,High,,,,False
284,12728,4.0,312.0,383.0,53.697500000000005,0.9059417276023924,49.875409107784385,High,,,,True
285,12731,17.0,624.0,647.0,69.06058823529412,2.2396791674044905,153.11286358889032,VIP,,,,False
286,12733,4.0,455.0,689.0,81.3925,0.4900254429227608,40.68717616040826,High,,,,True
287,12734,2.0,40.0,392.0,30.67,0.12374912864406405,4.160534379390426,Low,,,,True
